1,6540,14700,9968,-22,-70,19
2,6932,14824,9704,-48,-81,23
3,7044,14752,9744,-57,-77,28
4,7544,14516,9776,-23,-28,25
5,7236,14216,10124,11,-61,51
6,7348,14728,9708,0,-49,47
7,6940,14964,9816,-24,-49,23
8,7396,15012,9620,-37,-6,29
9,7624,14464,9888,-35,-6,24
10,7796,14572,9784,-19,-18,-5
11,7192,14504,9864,-21,16,24
12,7096,14692,9840,-24,-19,29
13,6956,15000,9772,-22,-63,22
14,7252,14820,9764,-26,-60,7
15,7780,14664,9640,-27,-31,11
16,7568,14568,9844,-31,-50,32
17,7168,14732,9756,-35,-86,24
18,6756,14888,9892,-39,-72,52
19,6584,14804,9836,-29,-98,5
20,7124,14520,10080,-23,-60,36
21,7460,14200,9936,-29,-79,29
22,7384,14588,10016,-22,-41,5
23,7356,14360,9760,-34,-78,56
24,6948,14932,9808,-43,-131,50
25,7048,15092,9604,-50,-82,63
26,7416,14400,9924,-21,-52,72
27,7664,14504,9732,-25,-43,39
28,7384,14492,9792,-52,-19,9
29,7200,14664,9784,-26,-61,16
30,6960,14884,9768,-17,-105,35
31,7256,14800,9792,-44,-86,36
32,7552,14564,9864,-40,-61,19
33,7428,14576,9764,-43,-45,4
34,7160,14732,9800,-57,-82,11
35,6748,14848,9752,-51,-127,33
36,6680,14680,9924,-30,-135,70
37,6916,15004,9748,-58,-148,45
38,7268,14100,10092,-55,-123,32
39,7648,14536,9872,-30,-108,33
40,7248,14208,9936,-33,-107,25
41,7236,14660,9620,-29,-132,57
42,6972,14996,9744,-42,-119,56
43,7460,15064,9740,-43,-96,56
44,7636,14412,9832,-58,-45,-1
45,7728,14436,9772,-56,-7,27
46,7288,14608,9720,-2,-61,22
47,7044,14728,9792,-38,-71,50
48,7068,14916,9768,-47,-46,65
49,7364,14856,9860,-14,-12,22
50,7812,14492,9720,-26,-34,-4
51,6664,14924,9788,-26,-66,37
52,7432,15116,9708,-48,-13,31
53,7404,14832,9768,-21,-52,12
54,7664,14300,9764,-43,-35,8
55,7360,14708,9688,-54,-32,12
56,6996,14696,9848,-40,-45,9
57,6824,14756,9796,-44,-85,26
58,7212,14900,9764,-49,-55,45
